ball_x,ball_y,ball_vx,ball_vy,paddle_direction,paddle_y,Ball.RADIUS,Paddle.L,Paddle.STEP,WIDTH,HEIGHT,BORDER,VELOCITY,FPS
134,320,12,-8,0,340,10,80,20,800,400,20,12,30
146,312,12,-8,0,340,10,80,20,800,400,20,12,30
158,304,12,-8,0,340,10,80,20,800,400,20,12,30
170,296,12,-8,0,340,10,80,20,800,400,20,12,30
182,288,12,-8,0,340,10,80,20,800,400,20,12,30
194,280,12,-8,0,340,10,80,20,800,400,20,12,30
206,272,12,-8,0,340,10,80,20,800,400,20,12,30
218,264,12,-8,0,340,10,80,20,800,400,20,12,30
230,256,12,-8,0,340,10,80,20,800,400,20,12,30
242,248,12,-8,0,340,10,80,20,800,400,20,12,30
254,240,12,-8,0,340,10,80,20,800,400,20,12,30
266,232,12,-8,0,340,10,80,20,800,400,20,12,30
278,224,12,-8,0,340,10,80,20,800,400,20,12,30
290,216,12,-8,0,340,10,80,20,800,400,20,12,30
302,208,12,-8,0,340,10,80,20,800,400,20,12,30
314,200,12,-8,0,340,10,80,20,800,400,20,12,30
326,192,12,-8,0,340,10,80,20,800,400,20,12,30
338,184,12,-8,0,340,10,80,20,800,400,20,12,30
350,176,12,-8,0,340,10,80,20,800,400,20,12,30
362,168,12,-8,0,340,10,80,20,800,400,20,12,30
374,160,12,-8,0,340,10,80,20,800,400,20,12,30
386,152,12,-8,0,340,10,80,20,800,400,20,12,30
398,144,12,-8,0,340,10,80,20,800,400,20,12,30
410,136,12,-8,0,340,10,80,20,800,400,20,12,30
422,128,12,-8,0,340,10,80,20,800,400,20,12,30
434,120,12,-8,0,340,10,80,20,800,400,20,12,30
446,112,12,-8,0,340,10,80,20,800,400,20,12,30
458,104,12,-8,0,340,10,80,20,800,400,20,12,30
470,96,12,-8,0,340,10,80,20,800,400,20,12,30
482,88,12,-8,0,340,10,80,20,800,400,20,12,30
494,80,12,-8,0,340,10,80,20,800,400,20,12,30
506,72,12,-8,0,340,10,80,20,800,400,20,12,30
518,64,12,-8,0,340,10,80,20,800,400,20,12,30
530,56,12,-8,0,340,10,80,20,800,400,20,12,30
542,48,12,-8,0,340,10,80,20,800,400,20,12,30
554,40,12,-8,0,340,10,80,20,800,400,20,12,30
566,32,12,-8,0,340,10,80,20,800,400,20,12,30
578,40,12,8,0,340,10,80,20,800,400,20,12,30
590,48,12,8,0,340,10,80,20,800,400,20,12,30
602,56,12,8,0,340,10,80,20,800,400,20,12,30
614,64,12,8,0,340,10,80,20,800,400,20,12,30
626,72,12,8,0,340,10,80,20,800,400,20,12,30
638,80,12,8,0,340,10,80,20,800,400,20,12,30
650,88,12,8,0,340,10,80,20,800,400,20,12,30
662,96,12,8,0,340,10,80,20,800,400,20,12,30
674,104,12,8,0,340,10,80,20,800,400,20,12,30
686,112,12,8,0,340,10,80,20,800,400,20,12,30
698,120,12,8,0,340,10,80,20,800,400,20,12,30
710,128,12,8,0,340,10,80,20,800,400,20,12,30
722,136,12,8,0,340,10,80,20,800,400,20,12,30
734,144,12,8,0,340,10,80,20,800,400,20,12,30
746,152,12,8,0,340,10,80,20,800,400,20,12,30
758,160,12,8,0,340,10,80,20,800,400,20,12,30
770,168,12,8,0,340,10,80,20,800,400,20,12,30
782,176,12,8,0,340,10,80,20,800,400,20,12,30
758,211,-12,11,0,220,10,80,20,800,400,20,12,30
746,222,-12,11,0,240,10,80,20,800,400,20,12,30
734,233,-12,11,0,260,10,80,20,800,400,20,12,30
722,244,-12,11,0,280,10,80,20,800,400,20,12,30
710,255,-12,11,0,300,10,80,20,800,400,20,12,30
698,266,-12,11,0,320,10,80,20,800,400,20,12,30
686,277,-12,11,0,340,10,80,20,800,400,20,12,30
674,288,-12,11,0,340,10,80,20,800,400,20,12,30
662,299,-12,11,0,340,10,80,20,800,400,20,12,30
650,310,-12,11,0,340,10,80,20,800,400,20,12,30
638,321,-12,11,0,340,10,80,20,800,400,20,12,30
626,332,-12,11,0,340,10,80,20,800,400,20,12,30
614,343,-12,11,0,340,10,80,20,800,400,20,12,30
602,354,-12,11,0,340,10,80,20,800,400,20,12,30
590,365,-12,11,0,340,10,80,20,800,400,20,12,30
578,354,-12,-11,0,340,10,80,20,800,400,20,12,30
566,343,-12,-11,0,340,10,80,20,800,400,20,12,30
554,332,-12,-11,0,340,10,80,20,800,400,20,12,30
542,321,-12,-11,0,340,10,80,20,800,400,20,12,30
530,310,-12,-11,0,340,10,80,20,800,400,20,12,30
518,299,-12,-11,0,340,10,80,20,800,400,20,12,30
506,288,-12,-11,0,340,10,80,20,800,400,20,12,30
494,277,-12,-11,0,340,10,80,20,800,400,20,12,30
482,266,-12,-11,0,340,10,80,20,800,400,20,12,30
470,255,-12,-11,0,340,10,80,20,800,400,20,12,30
458,244,-12,-11,0,340,10,80,20,800,400,20,12,30
446,233,-12,-11,0,340,10,80,20,800,400,20,12,30
434,222,-12,-11,0,340,10,80,20,800,400,20,12,30
422,211,-12,-11,0,340,10,80,20,800,400,20,12,30
410,200,-12,-11,0,340,10,80,20,800,400,20,12,30
398,189,-12,-11,0,340,10,80,20,800,400,20,12,30
386,178,-12,-11,0,340,10,80,20,800,400,20,12,30
374,167,-12,-11,0,340,10,80,20,800,400,20,12,30
362,156,-12,-11,0,340,10,80,20,800,400,20,12,30
350,145,-12,-11,0,340,10,80,20,800,400,20,12,30
338,134,-12,-11,0,340,10,80,20,800,400,20,12,30
326,123,-12,-11,0,340,10,80,20,800,400,20,12,30
314,112,-12,-11,0,340,10,80,20,800,400,20,12,30
302,101,-12,-11,0,340,10,80,20,800,400,20,12,30
290,90,-12,-11,0,340,10,80,20,800,400,20,12,30
278,79,-12,-11,0,340,10,80,20,800,400,20,12,30
266,68,-12,-11,0,340,10,80,20,800,400,20,12,30
254,57,-12,-11,0,340,10,80,20,800,400,20,12,30
242,46,-12,-11,0,340,10,80,20,800,400,20,12,30
230,35,-12,-11,0,340,10,80,20,800,400,20,12,30
218,46,-12,11,0,340,10,80,20,800,400,20,12,30
206,57,-12,11,0,340,10,80,20,800,400,20,12,30
194,68,-12,11,0,340,10,80,20,800,400,20,12,30
182,79,-12,11,0,340,10,80,20,800,400,20,12,30
170,90,-12,11,0,340,10,80,20,800,400,20,12,30
158,101,-12,11,0,340,10,80,20,800,400,20,12,30
146,112,-12,11,0,340,10,80,20,800,400,20,12,30
134,123,-12,11,0,340,10,80,20,800,400,20,12,30
122,134,-12,11,0,340,10,80,20,800,400,20,12,30
110,145,-12,11,0,340,10,80,20,800,400,20,12,30
98,156,-12,11,0,340,10,80,20,800,400,20,12,30
86,167,-12,11,0,340,10,80,20,800,400,20,12,30
74,178,-12,11,0,340,10,80,20,800,400,20,12,30
62,189,-12,11,0,340,10,80,20,800,400,20,12,30
50,200,-12,11,0,340,10,80,20,800,400,20,12,30
38,211,-12,11,0,340,10,80,20,800,400,20,12,30
50,222,12,11,0,340,10,80,20,800,400,20,12,30
62,233,12,11,0,340,10,80,20,800,400,20,12,30
74,244,12,11,0,340,10,80,20,800,400,20,12,30
86,255,12,11,0,340,10,80,20,800,400,20,12,30
98,266,12,11,0,340,10,80,20,800,400,20,12,30
110,277,12,11,0,340,10,80,20,800,400,20,12,30
122,288,12,11,0,340,10,80,20,800,400,20,12,30
134,299,12,11,0,340,10,80,20,800,400,20,12,30
146,310,12,11,0,340,10,80,20,800,400,20,12,30
158,321,12,11,0,340,10,80,20,800,400,20,12,30
170,332,12,11,0,340,10,80,20,800,400,20,12,30
182,343,12,11,0,340,10,80,20,800,400,20,12,30
194,354,12,11,0,340,10,80,20,800,400,20,12,30
206,365,12,11,0,340,10,80,20,800,400,20,12,30
218,354,12,-11,0,340,10,80,20,800,400,20,12,30
230,343,12,-11,0,340,10,80,20,800,400,20,12,30
242,332,12,-11,0,340,10,80,20,800,400,20,12,30
254,321,12,-11,0,340,10,80,20,800,400,20,12,30
266,310,12,-11,0,340,10,80,20,800,400,20,12,30
278,299,12,-11,0,340,10,80,20,800,400,20,12,30
290,288,12,-11,0,340,10,80,20,800,400,20,12,30
302,277,12,-11,0,340,10,80,20,800,400,20,12,30
314,266,12,-11,0,340,10,80,20,800,400,20,12,30
326,255,12,-11,0,340,10,80,20,800,400,20,12,30
338,244,12,-11,0,340,10,80,20,800,400,20,12,30
350,233,12,-11,0,340,10,80,20,800,400,20,12,30
362,222,12,-11,0,340,10,80,20,800,400,20,12,30
374,211,12,-11,0,340,10,80,20,800,400,20,12,30
386,200,12,-11,0,340,10,80,20,800,400,20,12,30
398,189,12,-11,0,340,10,80,20,800,400,20,12,30
410,178,12,-11,0,340,10,80,20,800,400,20,12,30
422,167,12,-11,0,340,10,80,20,800,400,20,12,30
434,156,12,-11,0,340,10,80,20,800,400,20,12,30
446,145,12,-11,0,340,10,80,20,800,400,20,12,30
458,134,12,-11,0,340,10,80,20,800,400,20,12,30
470,123,12,-11,0,340,10,80,20,800,400,20,12,30
482,112,12,-11,0,340,10,80,20,800,400,20,12,30
494,101,12,-11,0,340,10,80,20,800,400,20,12,30
506,90,12,-11,0,340,10,80,20,800,400,20,12,30
518,79,12,-11,0,340,10,80,20,800,400,20,12,30
530,68,12,-11,0,340,10,80,20,800,400,20,12,30
542,57,12,-11,0,340,10,80,20,800,400,20,12,30
554,46,12,-11,0,340,10,80,20,800,400,20,12,30
566,35,12,-11,0,340,10,80,20,800,400,20,12,30
578,46,12,11,0,340,10,80,20,800,400,20,12,30
590,57,12,11,0,340,10,80,20,800,400,20,12,30
602,68,12,11,0,340,10,80,20,800,400,20,12,30
614,79,12,11,0,340,10,80,20,800,400,20,12,30
626,90,12,11,0,340,10,80,20,800,400,20,12,30
638,101,12,11,0,340,10,80,20,800,400,20,12,30
650,112,12,11,0,340,10,80,20,800,400,20,12,30
662,123,12,11,0,340,10,80,20,800,400,20,12,30
674,134,12,11,0,340,10,80,20,800,400,20,12,30
686,145,12,11,0,340,10,80,20,800,400,20,12,30
698,156,12,11,0,340,10,80,20,800,400,20,12,30
710,167,12,11,0,340,10,80,20,800,400,20,12,30
722,178,12,11,0,340,10,80,20,800,400,20,12,30
734,189,12,11,0,340,10,80,20,800,400,20,12,30
746,200,12,11,0,340,10,80,20,800,400,20,12,30
758,211,12,11,0,340,10,80,20,800,400,20,12,30
770,222,12,11,0,340,10,80,20,800,400,20,12,30
782,233,12,11,0,340,10,80,20,800,400,20,12,30
758,192,-12,-8,0,220,10,80,20,800,400,20,12,30
746,184,-12,-8,0,240,10,80,20,800,400,20,12,30
734,176,-12,-8,0,260,10,80,20,800,400,20,12,30
722,168,-12,-8,0,280,10,80,20,800,400,20,12,30
710,160,-12,-8,0,300,10,80,20,800,400,20,12,30
698,152,-12,-8,0,320,10,80,20,800,400,20,12,30
686,144,-12,-8,0,340,10,80,20,800,400,20,12,30
674,136,-12,-8,0,340,10,80,20,800,400,20,12,30
662,128,-12,-8,0,340,10,80,20,800,400,20,12,30
650,120,-12,-8,0,340,10,80,20,800,400,20,12,30
638,112,-12,-8,0,340,10,80,20,800,400,20,12,30
626,104,-12,-8,0,340,10,80,20,800,400,20,12,30
614,96,-12,-8,0,340,10,80,20,800,400,20,12,30
602,88,-12,-8,0,340,10,80,20,800,400,20,12,30
590,80,-12,-8,0,340,10,80,20,800,400,20,12,30
578,72,-12,-8,0,340,10,80,20,800,400,20,12,30
566,64,-12,-8,0,340,10,80,20,800,400,20,12,30
554,56,-12,-8,0,340,10,80,20,800,400,20,12,30
542,48,-12,-8,0,340,10,80,20,800,400,20,12,30
530,40,-12,-8,0,340,10,80,20,800,400,20,12,30
518,32,-12,-8,0,340,10,80,20,800,400,20,12,30
506,40,-12,8,0,340,10,80,20,800,400,20,12,30
494,48,-12,8,0,340,10,80,20,800,400,20,12,30
482,56,-12,8,0,340,10,80,20,800,400,20,12,30
470,64,-12,8,0,340,10,80,20,800,400,20,12,30
458,72,-12,8,0,340,10,80,20,800,400,20,12,30
446,80,-12,8,0,340,10,80,20,800,400,20,12,30
434,88,-12,8,0,340,10,80,20,800,400,20,12,30
422,96,-12,8,0,340,10,80,20,800,400,20,12,30
410,104,-12,8,0,340,10,80,20,800,400,20,12,30
398,112,-12,8,0,340,10,80,20,800,400,20,12,30
386,120,-12,8,0,340,10,80,20,800,400,20,12,30
374,128,-12,8,0,340,10,80,20,800,400,20,12,30
362,136,-12,8,0,340,10,80,20,800,400,20,12,30
350,144,-12,8,0,340,10,80,20,800,400,20,12,30
338,152,-12,8,0,340,10,80,20,800,400,20,12,30
326,160,-12,8,0,340,10,80,20,800,400,20,12,30
314,168,-12,8,0,340,10,80,20,800,400,20,12,30
302,176,-12,8,0,340,10,80,20,800,400,20,12,30
290,184,-12,8,0,340,10,80,20,800,400,20,12,30
278,192,-12,8,0,340,10,80,20,800,400,20,12,30
266,200,-12,8,0,340,10,80,20,800,400,20,12,30
254,208,-12,8,0,340,10,80,20,800,400,20,12,30
242,216,-12,8,0,340,10,80,20,800,400,20,12,30
230,224,-12,8,0,340,10,80,20,800,400,20,12,30
218,232,-12,8,0,340,10,80,20,800,400,20,12,30
206,240,-12,8,0,340,10,80,20,800,400,20,12,30
194,248,-12,8,0,340,10,80,20,800,400,20,12,30
182,256,-12,8,0,340,10,80,20,800,400,20,12,30
170,264,-12,8,0,340,10,80,20,800,400,20,12,30
158,272,-12,8,0,340,10,80,20,800,400,20,12,30
146,280,-12,8,0,340,10,80,20,800,400,20,12,30
134,288,-12,8,0,340,10,80,20,800,400,20,12,30
122,296,-12,8,0,340,10,80,20,800,400,20,12,30
110,304,-12,8,0,340,10,80,20,800,400,20,12,30
98,312,-12,8,0,340,10,80,20,800,400,20,12,30
86,320,-12,8,0,340,10,80,20,800,400,20,12,30
74,328,-12,8,0,340,10,80,20,800,400,20,12,30
62,336,-12,8,0,340,10,80,20,800,400,20,12,30
50,344,-12,8,0,340,10,80,20,800,400,20,12,30
38,352,-12,8,0,340,10,80,20,800,400,20,12,30
50,360,12,8,0,340,10,80,20,800,400,20,12,30
62,368,12,8,0,340,10,80,20,800,400,20,12,30
74,360,12,-8,0,340,10,80,20,800,400,20,12,30
86,352,12,-8,0,340,10,80,20,800,400,20,12,30
98,344,12,-8,0,340,10,80,20,800,400,20,12,30
110,336,12,-8,0,340,10,80,20,800,400,20,12,30
122,328,12,-8,0,340,10,80,20,800,400,20,12,30
134,320,12,-8,0,340,10,80,20,800,400,20,12,30
146,312,12,-8,0,340,10,80,20,800,400,20,12,30
158,304,12,-8,0,340,10,80,20,800,400,20,12,30
170,296,12,-8,0,340,10,80,20,800,400,20,12,30
182,288,12,-8,0,340,10,80,20,800,400,20,12,30
194,280,12,-8,0,340,10,80,20,800,400,20,12,30
206,272,12,-8,0,340,10,80,20,800,400,20,12,30
218,264,12,-8,0,340,10,80,20,800,400,20,12,30
230,256,12,-8,0,340,10,80,20,800,400,20,12,30
242,248,12,-8,0,340,10,80,20,800,400,20,12,30
254,240,12,-8,0,340,10,80,20,800,400,20,12,30
266,232,12,-8,0,340,10,80,20,800,400,20,12,30
278,224,12,-8,0,340,10,80,20,800,400,20,12,30
290,216,12,-8,0,340,10,80,20,800,400,20,12,30
302,208,12,-8,0,340,10,80,20,800,400,20,12,30
314,200,12,-8,0,340,10,80,20,800,400,20,12,30
326,192,12,-8,0,340,10,80,20,800,400,20,12,30
338,184,12,-8,0,340,10,80,20,800,400,20,12,30
350,176,12,-8,0,340,10,80,20,800,400,20,12,30
362,168,12,-8,0,340,10,80,20,800,400,20,12,30
374,160,12,-8,0,340,10,80,20,800,400,20,12,30
386,152,12,-8,0,340,10,80,20,800,400,20,12,30
398,144,12,-8,0,340,10,80,20,800,400,20,12,30
410,136,12,-8,0,340,10,80,20,800,400,20,12,30
422,128,12,-8,0,340,10,80,20,800,400,20,12,30
434,120,12,-8,0,340,10,80,20,800,400,20,12,30
446,112,12,-8,0,340,10,80,20,800,400,20,12,30
458,104,12,-8,0,340,10,80,20,800,400,20,12,30
470,96,12,-8,0,340,10,80,20,800,400,20,12,30
482,88,12,-8,0,340,10,80,20,800,400,20,12,30
494,80,12,-8,0,340,10,80,20,800,400,20,12,30
506,72,12,-8,0,340,10,80,20,800,400,20,12,30
518,64,12,-8,0,340,10,80,20,800,400,20,12,30
530,56,12,-8,0,340,10,80,20,800,400,20,12,30
542,48,12,-8,0,340,10,80,20,800,400,20,12,30
554,40,12,-8,0,340,10,80,20,800,400,20,12,30
566,32,12,-8,0,340,10,80,20,800,400,20,12,30
578,40,12,8,0,340,10,80,20,800,400,20,12,30
590,48,12,8,0,340,10,80,20,800,400,20,12,30
602,56,12,8,0,340,10,80,20,800,400,20,12,30
614,64,12,8,0,340,10,80,20,800,400,20,12,30
626,72,12,8,0,340,10,80,20,800,400,20,12,30
638,80,12,8,0,340,10,80,20,800,400,20,12,30
650,88,12,8,0,340,10,80,20,800,400,20,12,30
662,96,12,8,0,340,10,80,20,800,400,20,12,30
674,104,12,8,0,340,10,80,20,800,400,20,12,30
686,112,12,8,0,340,10,80,20,800,400,20,12,30
698,120,12,8,0,340,10,80,20,800,400,20,12,30
710,128,12,8,0,340,10,80,20,800,400,20,12,30
722,136,12,8,0,340,10,80,20,800,400,20,12,30
734,144,12,8,0,340,10,80,20,800,400,20,12,30
746,152,12,8,0,340,10,80,20,800,400,20,12,30
758,160,12,8,0,340,10,80,20,800,400,20,12,30
770,168,12,8,0,340,10,80,20,800,400,20,12,30
782,176,12,8,0,340,10,80,20,800,400,20,12,30
758,210,-12,10,0,220,10,80,20,800,400,20,12,30
746,220,-12,10,0,240,10,80,20,800,400,20,12,30
734,230,-12,10,0,260,10,80,20,800,400,20,12,30
722,240,-12,10,0,280,10,80,20,800,400,20,12,30
710,250,-12,10,0,300,10,80,20,800,400,20,12,30
698,260,-12,10,0,320,10,80,20,800,400,20,12,30
686,270,-12,10,0,340,10,80,20,800,400,20,12,30
674,280,-12,10,0,340,10,80,20,800,400,20,12,30
662,290,-12,10,0,340,10,80,20,800,400,20,12,30
650,300,-12,10,0,340,10,80,20,800,400,20,12,30
638,310,-12,10,0,340,10,80,20,800,400,20,12,30
626,320,-12,10,0,340,10,80,20,800,400,20,12,30
614,330,-12,10,0,340,10,80,20,800,400,20,12,30
602,340,-12,10,0,340,10,80,20,800,400,20,12,30
590,350,-12,10,0,340,10,80,20,800,400,20,12,30
578,360,-12,10,0,340,10,80,20,800,400,20,12,30
566,370,-12,10,0,340,10,80,20,800,400,20,12,30
554,360,-12,-10,0,340,10,80,20,800,400,20,12,30
542,350,-12,-10,0,340,10,80,20,800,400,20,12,30
530,340,-12,-10,0,340,10,80,20,800,400,20,12,30
518,330,-12,-10,0,340,10,80,20,800,400,20,12,30
506,320,-12,-10,0,340,10,80,20,800,400,20,12,30
494,310,-12,-10,0,340,10,80,20,800,400,20,12,30
482,300,-12,-10,0,340,10,80,20,800,400,20,12,30
470,290,-12,-10,0,340,10,80,20,800,400,20,12,30
458,280,-12,-10,0,340,10,80,20,800,400,20,12,30
446,270,-12,-10,0,340,10,80,20,800,400,20,12,30
434,260,-12,-10,0,340,10,80,20,800,400,20,12,30
422,250,-12,-10,0,340,10,80,20,800,400,20,12,30
410,240,-12,-10,0,340,10,80,20,800,400,20,12,30
398,230,-12,-10,0,340,10,80,20,800,400,20,12,30
386,220,-12,-10,0,340,10,80,20,800,400,20,12,30
374,210,-12,-10,0,340,10,80,20,800,400,20,12,30
362,200,-12,-10,0,340,10,80,20,800,400,20,12,30
350,190,-12,-10,0,340,10,80,20,800,400,20,12,30
338,180,-12,-10,0,340,10,80,20,800,400,20,12,30
326,170,-12,-10,0,340,10,80,20,800,400,20,12,30
314,160,-12,-10,0,340,10,80,20,800,400,20,12,30
302,150,-12,-10,0,340,10,80,20,800,400,20,12,30
290,140,-12,-10,0,340,10,80,20,800,400,20,12,30
278,130,-12,-10,0,340,10,80,20,800,400,20,12,30
266,120,-12,-10,0,340,10,80,20,800,400,20,12,30
254,110,-12,-10,0,340,10,80,20,800,400,20,12,30
242,100,-12,-10,0,340,10,80,20,800,400,20,12,30
230,90,-12,-10,0,340,10,80,20,800,400,20,12,30
218,80,-12,-10,0,340,10,80,20,800,400,20,12,30
206,70,-12,-10,0,340,10,80,20,800,400,20,12,30
194,60,-12,-10,0,340,10,80,20,800,400,20,12,30
182,50,-12,-10,0,340,10,80,20,800,400,20,12,30
170,40,-12,-10,0,340,10,80,20,800,400,20,12,30
158,30,-12,-10,0,340,10,80,20,800,400,20,12,30
146,40,-12,10,0,340,10,80,20,800,400,20,12,30
134,50,-12,10,0,340,10,80,20,800,400,20,12,30
122,60,-12,10,0,340,10,80,20,800,400,20,12,30
110,70,-12,10,0,340,10,80,20,800,400,20,12,30
98,80,-12,10,0,340,10,80,20,800,400,20,12,30
86,90,-12,10,0,340,10,80,20,800,400,20,12,30
74,100,-12,10,0,340,10,80,20,800,400,20,12,30
62,110,-12,10,0,340,10,80,20,800,400,20,12,30
50,120,-12,10,0,340,10,80,20,800,400,20,12,30
38,130,-12,10,0,340,10,80,20,800,400,20,12,30
50,140,12,10,0,340,10,80,20,800,400,20,12,30
62,150,12,10,0,340,10,80,20,800,400,20,12,30
74,160,12,10,0,340,10,80,20,800,400,20,12,30
86,170,12,10,0,340,10,80,20,800,400,20,12,30
98,180,12,10,0,340,10,80,20,800,400,20,12,30
110,190,12,10,0,340,10,80,20,800,400,20,12,30
122,200,12,10,0,340,10,80,20,800,400,20,12,30
134,210,12,10,0,340,10,80,20,800,400,20,12,30
146,220,12,10,0,340,10,80,20,800,400,20,12,30
158,230,12,10,0,340,10,80,20,800,400,20,12,30
170,240,12,10,0,340,10,80,20,800,400,20,12,30
182,250,12,10,0,340,10,80,20,800,400,20,12,30
194,260,12,10,0,340,10,80,20,800,400,20,12,30
206,270,12,10,0,340,10,80,20,800,400,20,12,30
218,280,12,10,0,340,10,80,20,800,400,20,12,30
230,290,12,10,0,340,10,80,20,800,400,20,12,30
242,300,12,10,0,340,10,80,20,800,400,20,12,30
254,310,12,10,0,340,10,80,20,800,400,20,12,30
266,320,12,10,0,340,10,80,20,800,400,20,12,30
278,330,12,10,0,340,10,80,20,800,400,20,12,30
290,340,12,10,0,340,10,80,20,800,400,20,12,30
302,350,12,10,0,340,10,80,20,800,400,20,12,30
314,360,12,10,0,340,10,80,20,800,400,20,12,30
326,370,12,10,0,340,10,80,20,800,400,20,12,30
338,360,12,-10,0,340,10,80,20,800,400,20,12,30
350,350,12,-10,0,340,10,80,20,800,400,20,12,30
362,340,12,-10,0,340,10,80,20,800,400,20,12,30
374,330,12,-10,0,340,10,80,20,800,400,20,12,30
386,320,12,-10,0,340,10,80,20,800,400,20,12,30
398,310,12,-10,0,340,10,80,20,800,400,20,12,30
410,300,12,-10,0,340,10,80,20,800,400,20,12,30
422,290,12,-10,0,340,10,80,20,800,400,20,12,30
434,280,12,-10,0,340,10,80,20,800,400,20,12,30
446,270,12,-10,0,340,10,80,20,800,400,20,12,30
458,260,12,-10,0,340,10,80,20,800,400,20,12,30
470,250,12,-10,0,340,10,80,20,800,400,20,12,30
482,240,12,-10,0,340,10,80,20,800,400,20,12,30
494,230,12,-10,0,340,10,80,20,800,400,20,12,30
506,220,12,-10,0,340,10,80,20,800,400,20,12,30
518,210,12,-10,0,340,10,80,20,800,400,20,12,30
530,200,12,-10,0,340,10,80,20,800,400,20,12,30
542,190,12,-10,0,340,10,80,20,800,400,20,12,30
554,180,12,-10,0,340,10,80,20,800,400,20,12,30
566,170,12,-10,0,340,10,80,20,800,400,20,12,30
578,160,12,-10,0,340,10,80,20,800,400,20,12,30
590,150,12,-10,0,340,10,80,20,800,400,20,12,30
602,140,12,-10,0,340,10,80,20,800,400,20,12,30
614,130,12,-10,0,340,10,80,20,800,400,20,12,30
626,120,12,-10,0,340,10,80,20,800,400,20,12,30
638,110,12,-10,0,340,10,80,20,800,400,20,12,30
650,100,12,-10,0,340,10,80,20,800,400,20,12,30
662,90,12,-10,0,340,10,80,20,800,400,20,12,30
674,80,12,-10,0,340,10,80,20,800,400,20,12,30
686,70,12,-10,0,340,10,80,20,800,400,20,12,30
698,60,12,-10,0,340,10,80,20,800,400,20,12,30
710,50,12,-10,0,340,10,80,20,800,400,20,12,30
722,40,12,-10,0,340,10,80,20,800,400,20,12,30
734,30,12,-10,0,340,10,80,20,800,400,20,12,30
746,40,12,10,0,340,10,80,20,800,400,20,12,30
758,50,12,10,0,340,10,80,20,800,400,20,12,30
770,60,12,10,0,340,10,80,20,800,400,20,12,30
782,70,12,10,0,340,10,80,20,800,400,20,12,30
758,198,-12,-2,0,220,10,80,20,800,400,20,12,30
746,196,-12,-2,0,240,10,80,20,800,400,20,12,30
734,194,-12,-2,0,260,10,80,20,800,400,20,12,30
722,192,-12,-2,0,280,10,80,20,800,400,20,12,30
710,190,-12,-2,0,300,10,80,20,800,400,20,12,30
698,188,-12,-2,0,320,10,80,20,800,400,20,12,30
686,186,-12,-2,0,340,10,80,20,800,400,20,12,30
674,184,-12,-2,0,340,10,80,20,800,400,20,12,30
662,182,-12,-2,0,340,10,80,20,800,400,20,12,30
650,180,-12,-2,0,340,10,80,20,800,400,20,12,30
638,178,-12,-2,0,340,10,80,20,800,400,20,12,30
626,176,-12,-2,0,340,10,80,20,800,400,20,12,30
614,174,-12,-2,0,340,10,80,20,800,400,20,12,30
602,172,-12,-2,0,340,10,80,20,800,400,20,12,30
590,170,-12,-2,0,340,10,80,20,800,400,20,12,30
578,168,-12,-2,0,340,10,80,20,800,400,20,12,30
566,166,-12,-2,0,340,10,80,20,800,400,20,12,30
554,164,-12,-2,0,340,10,80,20,800,400,20,12,30
542,162,-12,-2,0,340,10,80,20,800,400,20,12,30
530,160,-12,-2,0,340,10,80,20,800,400,20,12,30
518,158,-12,-2,0,340,10,80,20,800,400,20,12,30
506,156,-12,-2,0,340,10,80,20,800,400,20,12,30
494,154,-12,-2,0,340,10,80,20,800,400,20,12,30
482,152,-12,-2,0,340,10,80,20,800,400,20,12,30
470,150,-12,-2,0,340,10,80,20,800,400,20,12,30
458,148,-12,-2,0,340,10,80,20,800,400,20,12,30
446,146,-12,-2,0,340,10,80,20,800,400,20,12,30
434,144,-12,-2,0,340,10,80,20,800,400,20,12,30
422,142,-12,-2,0,340,10,80,20,800,400,20,12,30
410,140,-12,-2,0,340,10,80,20,800,400,20,12,30
398,138,-12,-2,0,340,10,80,20,800,400,20,12,30
386,136,-12,-2,0,340,10,80,20,800,400,20,12,30
374,134,-12,-2,0,340,10,80,20,800,400,20,12,30
362,132,-12,-2,0,340,10,80,20,800,400,20,12,30
350,130,-12,-2,0,340,10,80,20,800,400,20,12,30
338,128,-12,-2,0,340,10,80,20,800,400,20,12,30
326,126,-12,-2,0,340,10,80,20,800,400,20,12,30
314,124,-12,-2,0,340,10,80,20,800,400,20,12,30
302,122,-12,-2,0,340,10,80,20,800,400,20,12,30
290,120,-12,-2,0,340,10,80,20,800,400,20,12,30
278,118,-12,-2,0,340,10,80,20,800,400,20,12,30
266,116,-12,-2,0,340,10,80,20,800,400,20,12,30
254,114,-12,-2,0,340,10,80,20,800,400,20,12,30
242,112,-12,-2,0,340,10,80,20,800,400,20,12,30
230,110,-12,-2,0,340,10,80,20,800,400,20,12,30
218,108,-12,-2,0,340,10,80,20,800,400,20,12,30
206,106,-12,-2,0,340,10,80,20,800,400,20,12,30
194,104,-12,-2,0,340,10,80,20,800,400,20,12,30
182,102,-12,-2,0,340,10,80,20,800,400,20,12,30
170,100,-12,-2,0,340,10,80,20,800,400,20,12,30
158,98,-12,-2,0,340,10,80,20,800,400,20,12,30
146,96,-12,-2,0,340,10,80,20,800,400,20,12,30
134,94,-12,-2,0,340,10,80,20,800,400,20,12,30
122,92,-12,-2,0,340,10,80,20,800,400,20,12,30
